input,reference,prediction_raw,prediction_clean,fold,chrf,bleu,geo,has_rep,pred_len,ref_len,len_ratio,ref_has_num,ref_words,input_len
translate Akkadian to English: 18 GÍN KÙ.BABBAR ší-im ku-ta-nim a-na sà-li-a áš-qúl,I paid 18 shekels of silver as the price for a kutānu to Salliya.,"18 shekels of silver, the price of a -textile, I paid to Salliya.","18 shekels of silver, the price of a -textile, I paid to Salliya.",2,61.23745266402313,27.56001678723636,41.08168963696685,False,65,65,1.0,True,14,83
translate Akkadian to English: IGI a-nu-nu-a ù ib-na-{d}IM,Witnessed by Anunuwa and Ibni-Adad.,Witnessed by Anunua and Ibna-Adad.,Witnessed by Anunua and Ibna-Adad.,2,75.15074104990397,19.304869754804482,38.08904393582799,False,34,35,0.9714285714285714,False,5,58
translate Akkadian to English: ú TÚG.HI.A ša na-áš-a-ku-ni,"Also, the textiles I am bringing are not for your clothes.",The textiles that I bring to you.,The textiles that I bring to you.,2,29.667045819376312,3.8902180856807296,10.742964125196389,False,33,58,0.5689655172413793,False,11,58
translate Akkadian to English: ša ta-áš-pu-ra-ni šu-ma KÙ.BABBAR uš-ta-áš-qí-il5-šu iš-tí DUMU um-me-a-nim a-kà-na-ak-ma ú-šé-ba-lá-kum,"Concerning the matter of Agiya that you wrote about, if I have been able to make him pay the silver I shall seal together with an affiliated trader and send it to you.","What you wrote me, if he has had the silver paid, I shall leave together with an affiliated trader and send it to you.","What you wrote me, if he has had the silver paid, I shall leave together with an affiliated trader and send it to you.",2,53.54209891132463,34.3361498900992,42.87691142852712,False,118,167,0.7065868263473054,False,33,135
translate Akkadian to English: šu-ma KÙ.BABBAR lá,"If I have not been able to make him pay the silver, my messages shall come to you with his answer that he gives to me.",if the silver does not appear in an exchange possession.,if the silver does not appear in an exchange possession.,2,16.73965940548973,1.9005479212256533,5.64043658639373,False,56,118,0.4745762711864407,False,26,49
translate Akkadian to English: <gap>,<gap> that we gave.,<gap> ma-na <gap> a-<gap>,<gap> ma-na <gap> a-<gap>,2,19.798097880006203,13.950796967929131,16.619243179975275,False,25,19,1.3157894736842106,False,4,36
translate Akkadian to English: IGI {d}EN.LÍL-ba-ni DUMU iš-ma-a-šur IGI DU10-ṣí-lá-a-šur DUMU a-šur-ba-ni,"Witnessed by Illil-bāni son of Išīm-Aššur, by Ṭāb-ṣill-Aššur son of Aššur-bāni.","Witnessed by Ellil-bāni son of Išme-Aššur, by Ṭāb-ṣill-Aššur son of Aššur-bāni.","Witnessed by Ellil-bāni son of Išme-Aššur, by Ṭāb-ṣill-Aššur son of Aššur-bāni.",2,88.0714677242369,56.591192566527035,70.5979418226832,False,79,79,1.0,False,11,105
translate Akkadian to English: 3 ⅔ ma-na KÙ.BABBAR a-na ma-ma-i-im a-šu-mì a-šur-ta-ak-lá-ku LUGAL-sú-in,Šarrum-Suen paid 3.6666 minas of silver to the king of Mamma on behalf of Aššur-taklāku.,3 ⅔ minas of silver for one of us in the name of Aššur-taklāku. Šar-Suen.,3 ⅔ minas of silver for one of us in the name of Aššur-taklāku. Šar-Suen.,2,46.07930067463013,15.384750052099497,26.625523909488134,False,73,88,0.8295454545454546,True,15,104
translate Akkadian to English: ur-ší-ší <gap> 6 ½ ma-na KÙ.BABBAR kur-ub-a-šur ù en-nam-a-šur DUMU ṣí-li-IŠTAR 1 ma-na 6 GÍN KÙ.BABBAR iš-tí ì-li-ma-lik <gap> ma-na KÙ.BABBAR bé-ú-lá-at <gap>-zu-ba 1 ma-na KÙ.BABBAR iš-tí DINGIR-na-da DUMU ì-lí-e-mu-qí 2 ma-na KÙ.BABBAR iš-tí iš-pu-na-ah-šu 30 TÚG šu-ul-hi iš-tí a-mur-a-šur DUMU i-dí-lim 32 TÚG šu-ul-hu a-ha-ma iš-tí sú-in-il5-šu 10 ½ GÍN,"5 minas of silver is owed by Uršiši; <gap> 6.5 minas of silver: Kurub-Aššur and Ennam-Aššur son of Ṣilli-Ištar; 1 mina 6 shekels of silver is owed by Ilī-malik; <gap> minas of silver is the working capital of <gap>zuba; 1 mina of silver is owed by Ilī-nādā son of Ilī-emūqī; 2 minas of silver is owed by Išpun-ahšu; 30 šulhu-textiles are owed by Amur-Aššur son of Iddin-ilum; 32 šulhu textiles are also owed by Suen-ilšu; 10.5 shekels of pašallu-gold, confirmed (weight), ore, is owed by Šu-Suen;","Uršiši <gap> 6 ½ minas of silver Kurub-Aššur and Ennam-Aššur son of Ṣilli-Ištar; 1 mina 6 shekels of silver with Ilī-mālik; <gap> minas of silver, working capital of <gap>zuba; 1 mina of silver owed by Ilī-nādā son of Ilī-emūqī; 2 minas of silver owed by Išpun-ahšu; 30 -textiles owed by Amur-Aššur son of Iddin-ilum; 32 -textiles also with Suen-ilšu; 10 ½ shekels of silver","Uršiši <gap> 6 ½ minas of silver Kurub-Aššur and Ennam-Aššur son of Ṣilli-Ištar; 1 mina 6 shekels of silver with Ilī-mālik; <gap> minas of silver, working capital of <gap>zuba; 1 mina of silver owed by Ilī-nādā son of Ilī-emūqī; 2 minas of silver owed by Išpun-ahšu; 30 -textiles owed by Amur-Aššur son of Iddin-ilum; 32 -textiles also with Suen-ilšu; 10 ½ shekels of silver",2,67.92297910995121,45.94069082026714,55.860796475540276,False,374,496,0.7540322580645161,True,86,391
translate Akkadian to English: 2 GÍN KÙ.BABBAR iš-tí i-tur4-DINGIR DUMU PUZUR4-a-na 2 ší-ni-šu ší-né-en ša wa-ah-šu-ša-na SIG5 iš-tù wa-ah-šu-ša-na ú-šé-ba-lam šu-ma lá ú-šé-bi4-lam 6 GÍN KÙ.BABBAR,2 shekels of silver owed by Itūr-ilī son of Puzur-Anna; from Wahšušana he must send two pairs of good shoes from Wahšušana; if he has not sent it he is to pay 6 shekels of silver.,"2 shekels of silver due from Itūr-ilī son of Puzur-Anna; 2 two of these are the two belonging to Wahšušana. He will send me from Wahšušana. If he does not send it, he will sue me 6 shekels of silver.","2 shekels of silver due from Itūr-ilī son of Puzur-Anna; 2 two of these are the two belonging to Wahšušana. He will send me from Wahšušana. If he does not send it, he will sue me 6 shekels of silver.",2,57.858422265579975,24.305687635975012,37.50051651240991,False,199,179,1.111731843575419,True,36,197
translate Akkadian to English: IGI kà-ba-tim DUMU,Witnessed by Kabātum son of Aššur-rabi.,In the presence of Kabātum son of Šukkutum.,In the presence of Kabātum son of Šukkutum.,2,34.45233111133336,19.070828081828378,25.632683894638614,False,43,39,1.1025641025641026,False,6,49
translate Akkadian to English: <gap>-na GÍR ša a-šur iṣ-ba-at-ma a-šur-ma-lik DUMU {d}UTU-na-ṣí-ir pí-šu iš-me,<gap>na seized Aššur's dagger and Aššur-malik son of Šamaš-nāṣir heard his statement.,<gap> the dagger of Aššur has seized and Aššur-malik son of Šamaš-naṣir heard his tablet.,<gap> the dagger of Aššur has seized and Aššur-malik son of Šamaš-naṣir heard his tablet.,2,64.67943877016609,23.287896954139942,38.810412328796914,False,89,85,1.0470588235294118,False,12,110
translate Akkadian to English: a-šur-ta-ak-lá-ku DUMU a-<gap>,Aššur-taklāku son of A<gap> was his (absent) partner.,Aššur-taklāku son of A<gap>,Aššur-taklāku son of A<gap>,2,54.90980295312471,36.78794411714425,44.94461883833207,False,27,53,0.5094339622641509,False,8,61
translate Akkadian to English: KIŠIB {d}MAR.TU-ba-ni DUMU,Seal of Amurrum-bāni son of Šu-Ilabrat.,Seal of Amurrum-bāni son of Abu-waqar.,Seal of Amurrum-bāni son of Abu-waqar.,2,69.35179224110904,64.34588841607616,66.80196617616355,False,38,39,0.9743589743589743,False,6,57
translate Akkadian to English: ṭup-pu-um ša ší-bu-tí-a ša IGI šu-ga-ri-a-e ša a-šur,The tablet with my testimony before the šugarri'ā'u of Aššur.,The tablet with my testimony from before Šugariya of Aššur.,The tablet with my testimony from before Šugariya of Aššur.,2,66.1002329542944,48.326978309062206,56.51924030103505,False,59,61,0.9672131147540983,False,10,83
translate Akkadian to English: wa-bar-tum ša ša-mu-ha i-dí-ni-ma ší-bu-tí a-dí-in,The station at Šamuha gave me and I gave my testimony.,The staff of Šamuha gave me and I gave my testimony.,The staff of Šamuha gave me and I gave my testimony.,2,80.46697478000037,72.92571723872932,76.60360206845543,False,52,54,0.9629629629629629,False,11,81
translate Akkadian to English: ṣú-ha-ar-kà SÍG il5-qé,<gap> your servant received the wool.,The servant of your servant took wheat.,The servant of your servant took wheat.,2,35.661723383239405,10.786826322527471,19.613179663099512,False,39,37,1.054054054054054,False,6,53
translate Akkadian to English: KÙ.BABBAR ku-nu-ki-kà li-dí-nam,Let him give me the silver under your seal.,Send me the silver under your seal.,Send me the silver under your seal.,2,72.29540877983499,65.48907866815301,68.80813696743208,False,35,43,0.813953488372093,False,9,62
translate Akkadian to English: KÙ.BABBAR ú-ta-e-ra-kum-ma ù a-na ku-ša-ra,If <gap> reached me I shall return the silver to you and then <gap> to Kuššara.,I shall return the silver to you and to Kuššara.,I shall return the silver to you and to Kuššara.,2,61.54056785979578,32.76659769670862,44.905178199055456,False,48,79,0.6075949367088608,False,16,73
translate Akkadian to English: ni-is-ha-sú DIRI ša-du-a-sú ša-bu a-na hu-bu-li-a ša É a-bi-a ú-bi4-il5 a-ha-ma 1 ma-na KÙ.BABBAR ṣa-ru-pá-am,"I brought 10 minas of refined silver, its import duty added, its transport tariff paid for, for my debt to my father's house.","The import duty added, his transport tariff paid for, I brought for my debt for my father's house; further, 1 mina of refined silver","The import duty added, his transport tariff paid for, I brought for my debt for my father's house; further, 1 mina of refined silver",2,73.38662561869135,34.61631665891904,50.40212962709175,False,132,125,1.056,True,23,140
translate Akkadian to English: ku-nu-ki-a a-na a-šùr-dan DUMU zu-ú NU.BÀNDA áp-qí-id IGI {d}MAR.TU-ba-ni DUMU ma-na-na IGI a-mur-{d}UTU DUMU mì-šu-GAL IGI ṣí-lu-lu DUMU,"Further, I entrusted 1 mina of refined silver belonging to Ali-ahum from his caravan, under my seal to Aššur-dan son of Zu'u, the lieutenant.Witnessed by Amurrum-bāni son of Manana, by Amur-Šamaš son of Mišu-rabi, by Ṣilulu son of Uku.","I entrusted to Aššur-dān son of Zu'u. In the presence of Amurrum-bāni son of Manana, of Amur-Šamaš son of Miššu-rabi, of Ṣilūlu son.","I entrusted to Aššur-dān son of Zu'u. In the presence of Amurrum-bāni son of Manana, of Amur-Šamaš son of Miššu-rabi, of Ṣilūlu son.",2,40.7442919733349,12.339391516929918,22.422305205733963,False,132,235,0.5617021276595745,True,39,168
translate Akkadian to English: KIŠIB šu-IŠTAR DUMU šu-a-a a-na a-wa-tim,Seal of Šu-Ištar son of Šuaya.,Seal of Šu-Ištar son of Šuaya; for the affairs.,Seal of Šu-Ištar son of Šuaya; for the affairs.,2,85.5259696055978,47.987820666906636,64.06406864847669,False,47,30,1.5666666666666667,False,6,71
translate Akkadian to English: kà-ru-um kà-ni-iš i-dí-ni-ma IGI GÍR ša a-šur ší-bu-tí a-dí-in,The Kanesh colony gave me for these proceedings and I gave my testimony before Aššur's dagger.,The Kanesh colony gave me and before Aššur's dagger I gave my testimony.,The Kanesh colony gave me and before Aššur's dagger I gave my testimony.,2,68.14759534431543,44.73900586303475,55.21644381577872,False,72,94,0.7659574468085106,False,16,93
translate Akkadian to English: DUMU ú-zu-a tap-pá-i,Ilī-bāni son of Uzuwa was my absent partner.,The son of Uzua is on his way.,The son of Uzua is on his way.,2,24.040883000158118,10.552670315936318,15.927821960477416,False,30,44,0.6818181818181818,False,8,51
translate Akkadian to English: GÍN KÙ.BABBAR iš-tù ha-muš-tim ša en-na-nim ku-zi-zi-a il5-qé-ma a-na ITU.6.KAM 6 <gap> i-ša-qal ù a-na ku-zi-zi-a,"Kuziziya received <gap> shekels of silver in the week of Ennānum, and he will pay back in 6 months <gap> also, they will receive in this way for (?) Kuziziya and pay.","Kuziziya has received 10 shekels of silver reckoned from the week of Ennānum and he will pay within 6 months. Also, to Kuziziya to Kuziziya.","Kuziziya has received 10 shekels of silver reckoned from the week of Ennānum and he will pay within 6 months. Also, to Kuziziya to Kuziziya.",2,51.34228566302319,15.062020760157495,27.80860608751168,False,140,166,0.8433734939759037,True,32,145
translate Akkadian to English: 1 ⅓ GÍN KÙ.BABBAR ša ri-ik-sú i-na,Iddin-Aššur will pay 1.3333 shekel of silver concerning a package that was lost in his house.,1 ⅓ shekel of silver from the transport fee for him.,1 ⅓ shekel of silver from the transport fee for him.,2,22.210860483543986,8.930069801473408,14.083484457648796,False,52,93,0.5591397849462365,True,16,65
translate Akkadian to English: 17 GÍN KÙ.BABBAR ší-im e-ma-ri-im 30 ma-na URUDU IŠTAR-pí-lá-ah a-na ar-be-e-šu <gap> ù-kà-pu-ú ša-pì-ú-tim 9 ma-na URUDU SIG5 i ší-im sú-ub-ri-im 1 ma-na URUDU ší-kam iš-tí DUMU IŠTAR-ba-ni 2 kà-ar-pát kà-mu-nu mì-ma a-nim,"17 shekels of silver, the price of a donkey, 30 minas of copper of Istar-pilah, 4 sets of thick saddlecloths, 9 minas of refined copper from the price of a slave, 1 mina of sikku-copper with the son of Istar-bani, 2 jars of cumin — all this is available in Durhumit.","17 shekels of silver, the price of a donkey, 30 minas of copper, Ištar-pilah for his account, <gap> scarfs, straws, 9 minas of good copper from the price of the slave-girl, 1 mina of šikku-copper is owed by the son of Ištar-bāni, 2 sacks of secondary quality - all this","17 shekels of silver, the price of a donkey, 30 minas of copper, Ištar-pilah for his account, <gap> scarfs, straws, 9 minas of good copper from the price of the slave-girl, 1 mina of šikku-copper is owed by the son of Ištar-bāni, 2 sacks of secondary quality - all this",3,58.67086013919142,41.806489234546724,49.52597987713825,False,269,266,1.0112781954887218,True,51,254
translate Akkadian to English: 10 pí-ri-kà-nu 1 GÚ SÍG.HI.A 2 ú-kà-pé-e 80 lu-ur-ma-tum 10 ma-na Ì.GIŠ sà-ar-dam sà-áp-tí-nam ni-ib-ra-ra-am 2 ší-it-re-e ša za-al-pá 2 e-ma-re ú ù-nu-sú-nu mì-ma a-nim a-na a-šùr-i-mì-tí a-dí-in,"10 pirikannu-textiles, 1 talent of wool, 2 saddle-rugs, 80 pomegranates, 10 minas of olive oil, a saptinnu- and a nibraru-textile, 2 scarfs from Zalpa, 2 donkeys with their harness — all this I gave to Assur-imitti.","10 pirikannus, 1 talent of wool, 2 saddlecloths, 80 saddlecloths, 10 minas of oil, a washed container, 2 scarfs of Zalpa, 2 donkeys and their harness - all this I gave to Aššur-imittī.","10 pirikannus, 1 talent of wool, 2 saddlecloths, 80 saddlecloths, 10 minas of oil, a washed container, 2 scarfs of Zalpa, 2 donkeys and their harness - all this I gave to Aššur-imittī.",3,54.15695736376043,39.75007962099277,46.397665536535214,False,184,215,0.8558139534883721,True,36,227
translate Akkadian to English: a-na en-um-a-šur ù SIG5-pí-a-šur a-na SIG5-pí-a-šur qí-bi-ma um-ma ša-ta-na-ma 10 GÍN KÙ.BABBAR ṣa-ru-pá-am a-na ší-a-ma-tim a-dí-na-kum,To Ennam-Aššur and Damiq-pī-Aššur; specifically to Damiq-pī-Aššur from Šāt-Anna: I gave you 10 shekels of refined silver for purchases.,To Ennam-Aššur and Damiq-pī-Aššur; to Damiq-pī-Aššur from Šāt-Anna: I gave you 10 shekels of refined silver for purchases.,To Ennam-Aššur and Damiq-pī-Aššur; to Damiq-pī-Aššur from Šāt-Anna: I gave you 10 shekels of refined silver for purchases.,3,89.18038101246594,87.47394842931365,88.32304370656045,False,122,135,0.9037037037037037,True,19,167
translate Akkadian to English: ša ha-ra-an a-lim{ki} ha-ra-nam ú-qá,Three times I waited for the caravan together with those on the road to the City.,With respect to the journey of the City I will collect the journey.,With respect to the journey of the City I will collect the journey.,3,22.576877070750335,7.456500977172462,12.97476419591325,False,67,81,0.8271604938271605,False,16,67
translate Akkadian to English: a-ma-kam KÙ.BABBAR ú ší-a-ma-tí-šu a-na en-um-a-šur šu-qúl,Pay the silver or the goods bought with it there to Ennam-Aššur.,I paid the silver and his purchases there to Ennam-Aššur.,I paid the silver and his purchases there to Ennam-Aššur.,3,49.81353829928311,23.26303536297059,34.04135871276164,False,57,64,0.890625,False,12,89
translate Akkadian to English: en-nam-a-šur qí-bi-ma um-ma ša-ta-na-ma 2 ma-na 12 ½ GÍN KÙ.BABBAR ša a-dí-na-ku-ni a-hi a-ta be-lí a-ta ší-ma-am e-pu-uš-ma iš-tí a-li-ki-im pá-ni-im-ma šé-bi-lam,"To Ennam-Aššur from Šāt-Anna: As to the 2 minas 12.5 shekels of silver that I gave you, my dear brother, my dear lord, carry out the purchase yourself and send it with the very first transport.","Ennam-Aššur said: As for the 2 minas 12 ½ shekels of silver that I gave to you, my dear brother and lord, assist me and send it with the very first transport.""","Ennam-Aššur said: As for the 2 minas 12 ½ shekels of silver that I gave to you, my dear brother and lord, assist me and send it with the very first transport.""",3,61.760835860976556,45.036201943689065,52.73967648787745,False,159,193,0.8238341968911918,True,36,194
