doc_idx,oare_id,sent_idx,n_sents,akk_bytes,is_long,eng_sent,akk_pred,match_start_tok,match_end_tok,match_score,matched_segment
64,0abc65bd-3bac-4add-8026-8b65f1d50e5a,0,9,950,True,"From Da<gap> (and <gap>) to Ali-ahum: Concerning the silver that <gap> and Kammaliya have booked(?) you for, guides have <gap> the silver, and we seized the silver by force in a quarrel, and under the seal of Amur-šarrassa I brought 1 mina of silver from the land of Tahuruwa; we then seized him on the authority of the men of the palace, but they did not release the silver to us, but they bound us over for 2 minas of silver, until you give him their tablet.",um-ma da-<gap>-ma a-na a-lá-ḫi-im qí-bi-ma a-šu-mì KÙ.BABBAR ša <gap> ù kà-ma-li-a il₅-pu-ta-ku-ni ra-dí-ú KÙ.BABBAR <gap>-ra-dí-ú-ma i-na e-ri-qí-im KÙ.BABBAR ni-iṣ-ba-at-ma ku-nu-ki ša a-mur-ša-ra-sà 1 ma-na KÙ.BABBAR iš-tù ma-at ta-ḫu-ru-a ú-bi-il₅ i-na qá-tí e-kál-lim ni-iṣ-ba-sú-ma KÙ.BABBAR lá ú-šu-ru-ni-a-tí-ma a-na 2 ma-na KÙ.BABBAR ú-ra-ki-sú-ni-a-tí a-dí ṭup-pá-áš-nu ta-du-nu,16,44,75.45303885680353,ṣa-lá-tim KÙ.BABBAR ni-iṣ-ba-at-ma ku-nu-ku ša a-mu-ur-ša-ra-sà 1 ma-na KÙ.BABBAR iš-tù ma-at ta-ḫu-ru-a ú-šé-ri-a-ma i qá-tí e-kà-li-e ni-iṣ-ba-sú-ma KÙ.BABBAR lá ú-šu-ru-ni-a-tí-ma a-na 2 ma-na KÙ.BABBAR ú-ra-ki-sú-ni-a-tí a-dí ṭup-pá-áš-nu ta-du-nu
64,0abc65bd-3bac-4add-8026-8b65f1d50e5a,1,9,950,True,"If you have not given their tablet together with Puzur-malasu, we shall have to pay 2 minas of silver<gap> to the men of the palace.",šu-ma ṭup-pá-áš-nu iš-tí PUZUR₄-ma-lá-sú lá ta-dí-na 2 ma-na KÙ.BABBAR a-na a-we-li É.GAL-lim ni-ša-qal,45,53,69.6726597710462,iš-tí PUZUR₄-ma-lá-sú ṭup-pá-áš-nu lá ta-dí-in 2 ma-na KÙ.BABBAR
64,0abc65bd-3bac-4add-8026-8b65f1d50e5a,2,9,950,True,"Urgent, give (them) their tablet.",a-pu-tum ṭup-pí-šu-nu dí-in,57,58,62.91893161604477,a-pu-tum
64,0abc65bd-3bac-4add-8026-8b65f1d50e5a,3,9,950,True,We have not seized anything other than 1 mina of silver.,1 ma-na KÙ.BABBAR mì-ma ú-lá ni-iṣ-ba-at,61,67,100.0,1 ma-na KÙ.BABBAR mì-ma ú-lá ni-iṣ-ba-at
64,0abc65bd-3bac-4add-8026-8b65f1d50e5a,4,9,950,True,"When you have given the tablet, bind over the palace.",i-nu-mì ṭup-pá-am ta-dí-na-ni a-šar É.GAL-lim kà-ar,67,70,49.76219188387671,ki-ma ṭup-pá-am ta-dí-nu
64,0abc65bd-3bac-4add-8026-8b65f1d50e5a,5,9,950,True,They should not sue us over the contract.,lá ú-šé-ru-ni-a-tí,34,35,59.44730077120823,lá
64,0abc65bd-3bac-4add-8026-8b65f1d50e5a,6,9,950,True,For this reason we have sent you Puzur-malasu.,a-na a-wa-tim a-ni-a-tim PUZUR₄-ma-lá-sú ni-iš-pu-ra-kum,76,80,48.455266875412335,PUZUR₄-ma-lá-sú a-šu-mì ki-a-am ni-iš-pu-ra-ku-um
64,0abc65bd-3bac-4add-8026-8b65f1d50e5a,7,9,950,True,We have given 1 shekel of silver to him.,1 GÍN KÙ.BABBAR ni-dí-šu-um,80,83,85.48877329201238,1 GÍN KÙ.BABBAR
64,0abc65bd-3bac-4add-8026-8b65f1d50e5a,8,9,950,True,"Had we not been cleared in your missive, <gap> would I have made him pay you the silver?",šu-ma i-na na-áš-pè-er-tí-kà lá ni-za-ku <gap> KÙ.BABBAR lu-ša-áš-qí-lá-kum,86,91,64.32740797512582,i-na na-áš-pè-er-tí-kà lá za-ku-a-ni <gap>
65,9849cc60-cece-4a3c-b1d6-f4dabd720288,0,2,129,False,<gap> entrust <gap> to Ali-ahum so he may bring it to the merchant.,<gap> a-na a-lá-ḫi-im pì-qí-id-ma a-ṣé-er DAM.GÀR lu-ub-lam,0,7,100.0,<gap> a-na a-lá-ḫi-im pì-qí-id-ma a-ṣé-er DAM.GÀR lu-ub-lam
65,9849cc60-cece-4a3c-b1d6-f4dabd720288,1,2,129,False,"Also, on behalf lay claim to it with 3 affiliated traders as witnesses.",ú ki-ma i-a-tí IGI 3 DUMU um-me-a-nim šu-qú-ul,8,14,93.67789022130472,ki-ma i-a-tí IGI 3 DUMU um-me-a-nim
66,bb4f7af5-3f2a-4999-ba47-0515dbc5ec4d,0,6,792,True,"(Of) 1 tablet of Bizila and Ištar-lamassī, the share of Ištar-lamassī; 2 -containers of 1 mina silver each, one with inlay; a bronze mirror and some 's.",1 ṭup-pu-um ša bi-zi-lá ù IŠTAR-lá-ma-sí qá-sú ša IŠTAR-lá-ma-sí 2 ku-ta-nu ša 1 ma-na KÙ.BABBAR ša sà-ḫi-ir-tim a-ḫu-ur sí-pá-ra-tum ù ší-it-ru-um,0,10,64.93203121812202,1 ṭup-pá-am ša bi-zi-lá ù IŠTAR-lá-ma-sí qá-sá ša IŠTAR-lá-ma-sí 2
66,bb4f7af5-3f2a-4999-ba47-0515dbc5ec4d,1,6,792,True,"All this I entrusted to Lullu for the debt of Ilabrat-bāni, with the words: You shall not again claim anything from the house of my father and mother, neither from the price of the house, nor from the price of textiles, nor from the price of 's, the mirror, and the 's.",mì-ma a-nim a-na ḫu-bu-ul {d}NIN.ŠUBUR-ba-ni áp-qí-id um-ma šu-ut-ma i-na É a-bi-a ù um-me-a-ni mì-ma ú-lá i-na ší-im É-tí lu i-na ší-im TÚG.ḪI.A lu i-na ší-im ṣú-ba-tí lu i-na ší-im TÚG.ḪI.A lu i-na ší-im ṣú-ba-tim lu i-na ší-im sú-ub-ri-im ú sú-ub-ri-im ta-at-ba-al,21,53,56.63539255960853,ma-az-li-ki mì-ma a-nim a-na ḫu-bu-ul {d}NIN.ŠUBUR-ba-ni a-na lu-lu áp-qí-id um-ma a-na-ku-ma a-na É a-bi-a ù um-mì-a a-na mì-ma šu-um-šu ú-lá ta-tù-ar lu i-na ší-im bé-tim lu i ši-im TÚG.ḪI.A lu i ší-im
66,bb4f7af5-3f2a-4999-ba47-0515dbc5ec4d,2,6,792,True,"After you will have paid the Anatolian the debt of Ilabrat-bāni, for the rest of the silver, whatever you still owe me, I have the gods as claim on you.",iš-tù nu-a-im ḫu-bu-ul i-lá-áb-ra-at-ba-ni a-na ší-tí KÙ.BABBAR ša ḫa-bu-lá-tí-ni ma-lá ḫa-bu-lá-tí-ni ILLAT-tum i-qá-bi-ku-um,56,64,35.442767502184225,ma-az-li-ki iš-tù nu-a-am ḫu-bu-ul {d}NIN.ŠUBUR-ba-ni tù-ša-bu-ú ší-tum KÙ.BABBAR
66,bb4f7af5-3f2a-4999-ba47-0515dbc5ec4d,3,6,792,True,When the tablet was handed over Bizala took responsibility for her share.,i-nu-mì ṭup-pá-am i-dí-nu bi-za-lá a-na qá-tí-ša il₅-qé,75,78,75.14865618684689,bi-za-lá a-na qá-tí-ša
66,bb4f7af5-3f2a-4999-ba47-0515dbc5ec4d,4,6,792,True,"In the presence of Dān-Aššur, of Amur-ili, of Maṣi-ilī, of Aššuriš-takil.",IGI dan-a-šur IGI a-mur-DINGIR IGI ma-ṣí-ì-lí IGI a-šur-iš-ta-ki-il₅,79,87,100.0,IGI dan-a-šur IGI a-mur-DINGIR IGI ma-ṣí-ì-lí IGI a-šur-iš-ta-ki-il₅
66,bb4f7af5-3f2a-4999-ba47-0515dbc5ec4d,5,6,792,True,"of Happuaša, the wool-trader, and of Puzur-Ištar.""",ša ḫa-pu-a-ša DAM.GÀR ù PUZUR₄.IŠTAR,88,90,42.85837232677783,ḫa-pu-a-šu ša
67,f7930295-301c-440d-9be1-f888c54ae0fb,0,2,80,False,11 shekels of silver belonging to Amur-Ištar is owed by Ennam-Aššur.,11 GÍN KÙ.BABBAR ša a-mur-IŠTAR i li-bi en-um-a-šur i-ba-ší,0,5,83.90046562721615,11 GÍN KÙ.BABBAR ša a-mur-IŠTAR
67,f7930295-301c-440d-9be1-f888c54ae0fb,1,2,80,False,Witnessed by Aššur-bāni.,IGI a-šur-ba-ni,8,9,60.9455654622243,IGI
68,78e54481-2776-4ed0-aec7-b35c8feb1cfa,0,2,1024,True,"Ennam-Aššur seized us against Aššuriš-tikal son of Šu-Anum, and Ennam-Aššur said: If you have not come to Kanesh within 5 months, after the month Ša-sarrātim and answered me in court, then with respect to the 15 minas of antimony and 2 jars of acorns which you owe to my father, you must pay me mina for mina for my antimony and my acorns without a verdict, quarrel or oath."" Aššuriš-tikal answered: ""I shall pay you."" Witnessed by Pilah-Ištar son of Kiliya, by Aguwa son of Puzur-Aššur.",en-um-a-šùr a-na a-šùr-iš-tí-kál DUMU šu-a-nim iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šùr-ma iš-tù ITU.1.KAM ša sà-ra-tim a-dí 5 ITU.KAM a-na kà-ni-iš lá ta-li-kam-ma i-na dí-in lá ta-dí-nam a-na 15 ma-na lu-lá-mì ù 2 DUG a-lá-ni ša i-na li-bi₄ a-bi₄-a i-šu-ú ba-lu-um dí-ni-im ù ma-mì-tim ma-na-um 1 ma-na a-na lu-lá-mì-a ù a-lá-ni-a ta-ša-qá-lam um-ma a-šùr-iš-tí-kál-ma a-ša-qá-lá-kum IGI pí-lá-aḫ-IŠTAR DUMU ki-li-a IGI a-gu-a DUMU a-šùr-be-el-a-wa-tim,0,59,81.11640232488409,en-um-a-šùr a-na a-šùr-iš-tí-kál DUMU šu-a-nim iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šur-ma iš-tù ITU.1.KAM ša sá-ra-tim šu-ma a-dí ITU.5.KAM a-na kà-ni-iš lá ta-li-kam-ma a-wa-tám lá ta-dí-nam a-na 15 ma-na lu-la-im ù 2 DUG a-lá-ni ša i-na li-bi-kà a-bi i-šu-ú ba-lu-um dí-ni-im ṣa-al-tim ú ma-mì-tim ma-na-um 1 ma-na a-na lu-li-i-a ù a-lá-ni-a ta-ša-qá-lam um-ma a-šùr-iš-tí-kál-ma a-ša-qá-lá-kum IGI pí-lá-aḫ-IŠTAR DUMU ki-li-a IGI a-gu-a DUMU PUZUR₄-a-šur
68,78e54481-2776-4ed0-aec7-b35c8feb1cfa,1,2,1024,True,"""Further, with respect to the package that Šu-Laban entrusted to me in Burušhaddum before the witnesses Adad-bāni son of Kanani and Šu-Kūbum, Šu-Laban seized me in Ulama before the witnesses Mannum-balum-Aššur son of Ennam-Anum and Pilah-Ištar, and he said: 'Give the package that I entrusted to you to Šu-Kūbum.' Further, I entrusted a certified tablet concerning 50 minas of good copper belonging to the merchant to Ennānum son of Abiya; he will make my merchant pay 50 minas of -copper and send it to me."" Witnessed by Pilah-Ištar, by Amur-Aššur.""",a-ḫa-ma a-dí ri-ik-sà-am ša i-na bu-ru-uš-ḫa-dim šu-lá-ba-an i-na bu-ru-uš-ḫa-dim ip-qí-da-ni-ni IGI {d}IM-ba-ni DUMU kà-na-ni ù šu-ku-bi-im i-na ú-lá-ma IGI ma-num-ba-lúm-a-šùr DUMU en-na-ma-nim ù pì-lá-aḫ-IŠTAR šu-lá-ba-an i-na ú-lá-ma IGI ma-num-ba-lúm-a-šùr DUMU en-na-ma-nim ù pì-lá-aḫ-IŠTAR iṣ-ba-at-ni-a-tí-ma um-ma šu-ut-ma ri-ik-sà-am ša a-na šu-ku-bi-im a-na šu-ku-bi-im dí-in a-ḫa-ma ṭup-pá-am ḫa-ar-ma-am ša 50 ma-na URUDU SIG₅ ša tám-k,62,104,72.56356849825629,ša šu-lá-ba-an i-na bu-ru-uš-ḫa-dim IGI {d}IM-ba-ni DUMU kà-na-ni IGI šu-ku-bi₄-im ip-qí-da-ni i-na ú-lá-ma IGI ma-nu-um-ba-lu-a-šùr DUMU e-na-ma-nim ù IGI pí-lá-aḫ-IŠTAR šu-lá-ba-an iṣ-ba-tí-ma um-ma šu-ut-ma ri-ik-sà-am ša áp-qí-da-ku-ni a-šu-ku-bi-im dí-in a-ḫa-ma ṭup-pá-am ḫa-ar-ma-am ša 50 ma-na URUDU SIG₅ ša tám-kà-ri-im a-na en-na-nim DUMU
69,d0abfdbf-3666-4143-8552-74656140fe85,0,4,463,False,From Wahšušana until Kaneš the road-tax amounted for me to 1.3333 shekel of silver.,iš-tù wa-aḫ-šu-ša-na a-dí kà-né-eš da-tum 1.3333 GÍN KÙ.BABBAR ik-šu-dam,0,8,96.86320325862019,iš-tù wa-aḫ-šu-ša-na a-dí kà-né-eš da-tum 1.3333 GÍN KÙ.BABBAR
69,d0abfdbf-3666-4143-8552-74656140fe85,1,4,463,False,1 shekel (of silver) for the official.,1 GÍN a-na kà-ší-im,9,13,100.0,1 GÍN a-na kà-ší-im
69,d0abfdbf-3666-4143-8552-74656140fe85,2,4,463,False,"(Since) I passed some time in Kanesh, I consumed 10 shekels of silver.",i-na kà-ni-iš a-dí ma-lá áš-ta-na-me 10 GÍN KÙ.BABBAR a-pu-ul,16,20,59.53992099919818,10 GÍN KÙ.BABBAR a-ku-ul
69,d0abfdbf-3666-4143-8552-74656140fe85,3,4,463,False,1 shekel of silver for the inn in hurama; 1 shekel of silver in Timilkiya for the inn; 2 shekels of silver in hahhum for the inn; 1 shekel of silver in Burullum for the inn; 10 shekels of silver from Kanesh until the City I spent on my food.,1 GÍN KÙ.BABBAR a-na É wa-áb-ri i-na ḫu-ra-ma 1 GÍN KÙ.BABBAR i-na tí-mì-il₅-ki-a a-na É wa-áb-ri 2 GÍN KÙ.BABBAR i-na ḫa-ḫi-im a-na É wa-áb-ri 1 GÍN KÙ.BABBAR i-na bu-ru-lim a-na É wa-áb-ri 10 GÍN KÙ.BABBAR iš-tù kà-ni-iš a-dí a-lim{ki} a-na ú-ku-ul-tí-a ag-mu-ur,20,62,93.54380418607742,1 GÍN KÙ.BABBAR a-na É wa-áb-ri i-na ḫu-ru-ma 1 GÍN KÙ.BABBAR i-na tí-mì-il₅-ki-a a-na É wa-áb-ri 2 GÍN KÙ.BABBAR i-na ḫa-ḫi-im a-na É wa-áb-ri 1 GÍN KÙ.BABBAR i-na bu-ru-lim a-na É wa-áb-ri 10 GÍN KÙ.BABBAR iš-tù kà-né-eš a-di a-lim{ki} a-na ú-ku-ul-tí-a ag-mu-ur
70,bb4b1b13-ce3d-46aa-9e5f-25595dbf924e,0,2,234,False,"Seal of Zuba, son of Ennānum, seal of Puzur-Adad, son of Iddin-Ištar; Ali-abum, son of Ziya, was our companion.",KIŠIB zu-ba DUMU en-na-nim KIŠIB PUZUR₄-{d}IŠKUR DUMU i-dí-IŠTAR a-lá-bu-um DUMU zi-a tap-pá-i-ni,0,12,100.0,KIŠIB zu-ba DUMU en-na-nim KIŠIB PUZUR₄-{d}IŠKUR DUMU i-dí-IŠTAR a-lá-bu-um DUMU zi-a tap-pá-i-ni
70,bb4b1b13-ce3d-46aa-9e5f-25595dbf924e,1,2,234,False,For these words the Kaneš colony made us available and this tablet we gave as our testimony rendered before Aššur's dagger.,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma ṭup-pá-am IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,12,26,96.17333111310947,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma ṭup-pá-am IGI IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in
71,56bd785f-8f1e-4c7d-aab8-7ab5a3f41101,0,2,207,False,To Ali-ahum and Annina from Aššur-malik: Uṣur-ša-Aššur son of Atata brings you 8.6666 minas of silver under my seal.,a-na a-lá-ḫi-im ù a-ni-na qí-bi-ma um-ma a-šur-ma-lik-ma 8.6666 ma-na KÙ.BABBAR ku-nu-ki-a ú-ṣur-ša-a-šur DUMU a-ta-ta na-áš-a-ku-um,0,14,81.09925721621974,a-na a-lá-ḫi-im ù a-ni-na qí-bi-ma um-ma a-šùr-ma-lik-ma 8.6666 ma-na KÙ ku-nu-ki-a ú-ṣur-ša-a-šùr DUMU a-ta-ta
71,56bd785f-8f1e-4c7d-aab8-7ab5a3f41101,1,2,207,False,The silver should remain with Ali-ahum until I arrive.,a-dí a-lá-kà-ni KÙ.BABBAR iš-tí a-lá-ḫi-im li-ib-ší,15,21,73.4602938797401,KÙ.BABBAR a-dí a-lá-kà-ni a-šar a-lá-ḫi-im li-ib-ší
72,6d9f154e-4b9e-4951-bb03-4b223bfd1f55,0,2,201,False,"From Itūr-ilī to Ennam-Aššur: Buy 5 talents of washed copper <gap> another <gap> on my journey, and let it be deposited there.",um-ma i-tur₄-DINGIR-ma a-na en-um-a-šur qí-bi-ma 5 GÚ URUDU ma-sí-am <gap> ša ḫa-ra-ni-a ša-ma-ma a-ma-kam li-na-dí,0,8,83.20095122476393,um-ma i-tur₄-DINGIR-ma a-na en-um-a-šur qí-bi-ma 5 GÚ URUDU
72,6d9f154e-4b9e-4951-bb03-4b223bfd1f55,1,2,201,False,"<gap> I shall release, and they will balance it with him.",<gap> ú-šé-ṣí-a-ma ú-na-pá-al-šu-um,17,18,53.46098643635543,<gap>
73,60ef4f11-37a2-418e-83d2-94b993c03f71,0,13,986,True,"To Iddin-Kūbum, Anah-ilī, and Puzur-Aššur, especially to Anah-ilī, thus says Kuliya: 'You owe to Abu-šalim, son of Ennam-Suen, 1.3333 mina of silver plus its accumulated interest.",a-na i-dí-ku-bi-im a-na-aḫ-DINGIR ù PUZUR₄-a-šur a-na a-na-aḫ-DINGIR qí-bi-ma um-ma ku-li-a-ma 1.3333 ma-na KÙ.BABBAR ù ṣí-ba-sú a-na a-bu-ša-lim DUMU en-na-sú-in ḫa-bu-lá-tí,0,19,72.65748912706552,a-na i-dí-ku-bi-im a-na-aḫ-ì-lí ú PUZUR₄-a-šùr a-na a-na-aḫ-ì-lí qí-bi-ma um-ma ku-li-a-ma 1.3333 ma-na ú ṣí-ba-tí-šu KÙ.BABBAR a-na a-bu-ša-lim DUMU en-na-sú-in
73,60ef4f11-37a2-418e-83d2-94b993c03f71,1,13,986,True,A letter of Aššur-ṭāb arrived here and for an amount of 1 mina of silver your affair has been settled.,ṭup-pu-um ša a-šur-DU₁₀ i-li-kam-ma a-na 1 ma-na KÙ.BABBAR a-wa-tí-kà i-gi₅-im-ra,23,28,77.97528594272492,i-li-kam-ma a-na 1 ma-na KÙ.BABBAR
73,60ef4f11-37a2-418e-83d2-94b993c03f71,2,13,986,True,I myself have guaranteed that amount of silver.,ma-lá KÙ.BABBAR a-na-ku a-qá-qá-ad KÙ.BABBAR a-na-ku a-qá-qá-ad,27,33,37.80811399514949,KÙ.BABBAR a-wa-at-kà i-gi₅-mì-ir KÙ.BABBAR šu-a-tí-i a-na-ku
73,60ef4f11-37a2-418e-83d2-94b993c03f71,3,13,986,True,"Moreover, you have 0.3333 mina of silver to our father in the Gate of the god.",a-ḫa-ma 0.3333 ma-na KÙ.BABBAR i-na ba-áb DINGIR a-na a-bi-ni ta-dí-in,34,41,84.94211004527588,a-ḫa-ma 0.3333 ma-na KÙ.BABBAR ba-áb DINGIR a-na
73,60ef4f11-37a2-418e-83d2-94b993c03f71,4,13,986,True,I drew up your tablet for a total of 1.3333 mina of silver; you have in your possession a letter with my seal (good) for 1 mina of silver and a second (good) for 0.3333 mina of silver.,ṭup-pá-kà a-na ŠU.NÍGIN 1.3333 ma-na KÙ.BABBAR ag-mu-ur na-áš-pè-er-tám ša ku-nu-ki-a a-na 1 ma-na KÙ.BABBAR ù ša-nim a-na 0.3333 ma-na KÙ.BABBAR ta-áš-pu-ra-kum,45,64,64.23330573270887,1.3333 ma-na KÙ.BABBAR ṭup-pá-kà al-pu-ut na-áš-pé-er-tám ša ku-nu-ki-a ša 1 ma-na KÙ.BABBAR tù-kà-a-al ú ša-ni-tám ša 0.3333 ma-na KÙ.BABBAR
73,60ef4f11-37a2-418e-83d2-94b993c03f71,5,13,986,True,"You told me as follows: Go and obtain for me a tablet sealed by Aššur-ṭāb, and I obtained for you a tablet sealed by Aššur-ṭāb stating that neither his father nor he himself will come back on you and your sons.",um-ma a-ta-ma ṭup-pá-am ku-nu-ki ša a-šur-DU₁₀ šé-li-a-ma ṭup-pá-am ku-nu-ki ša a-šur-DU₁₀ šé-li-a-ma ṭup-pá-am ku-nu-ki ša a-šur-DU₁₀ ša a-bu-šu lu šu-ut-ma a-na ṣé-ri-kà ù me-er-e-kà lá i-tù-ra-am,66,88,44.45991266849191,um-ma a-ta-ma a-li-ik-ma ṭup-pá-am ša ku-nu-uk a-šùr-DU₁₀ li-qí-a-am ṭup-pá-am ša ku-nu-uk a-šùr-DU₁₀ al-qé-a-ku ša a-bu-šu ú šu-ut a-na ku-a-tí ú me-er-i-e-kà lá
73,60ef4f11-37a2-418e-83d2-94b993c03f71,6,13,986,True,"Please, my brother, put 1.3333 mina of silver under seal and entrust it to Puzur-Aššur to bring it here.",a-ḫi a-ta 1.3333 ma-na KÙ.BABBAR ku-nu-ki-ma a-na PUZUR₄-a-šur pì-qí-id-ma a-na-kam ub-lam,89,97,75.85479052957079,a-ḫi a-ta 1.3333 ma-na KÙ.BABBAR ku-nu-uk-ma a-na PUZUR₄-a-šùr
73,60ef4f11-37a2-418e-83d2-94b993c03f71,7,13,986,True,Send me a message then I will give both the tablet sealed by Aššur-ṭāb and the one of 1.3333 mina of silver with your own seal to your representatives.,Tí-ir-ta-kà li-li-kam-ma lu ṭup-pá-am ku-nu-ki ša a-šur-DU₁₀ lu šu-ut 1.3333 ma-na KÙ.BABBAR ša ku-nu-ki-kà a-na ša ki-ma ku-a-tí a-da-nam,45,54,46.135343963136854,1.3333 ma-na KÙ.BABBAR ṭup-pá-kà al-pu-ut na-áš-pé-er-tám ša ku-nu-ki-a ša
73,60ef4f11-37a2-418e-83d2-94b993c03f71,8,13,986,True,"And then they should release to me the two letters of mine with my seal, which you have in possession, to cancel them.",ú 2 na-áš-pè-ra-tim ša ku-nu-ki-a ša li-bi₄-tí lu-šé-ru-du-nim a-ma-ḫu-ru-šu-nu,50,54,52.412672767052335,na-áš-pé-er-tám ša ku-nu-ki-a ša
73,60ef4f11-37a2-418e-83d2-94b993c03f71,9,13,986,True,"My dear brother, it is now two years that you keep this silver at your disposal.",a-ḫi a-ta 2 ša-na-at KÙ.BABBAR a-nim a-na qá-tí-kà ta-kà-ša-dam,89,94,43.70810755541272,a-ḫi a-ta 1.3333 ma-na KÙ.BABBAR
73,60ef4f11-37a2-418e-83d2-94b993c03f71,10,13,986,True,"Though I sent my servants to you, you did not send me the silver and they caused me expenses of six shekels of silver.",ki-ma ṣú-ḫa-ri a-na ṣé-ri-a ú-šé-bi-lá-ku-ni KÙ.BABBAR lá tù-šé-bi-lá-ma 6 GÍN KÙ.BABBAR gám-ra-am ú-ša-ḫi-zu-ni,23,31,30.447293371871147,i-li-kam-ma a-na 1 ma-na KÙ.BABBAR a-wa-at-kà i-gi₅-mì-ir KÙ.BABBAR
73,60ef4f11-37a2-418e-83d2-94b993c03f71,11,13,986,True,"please, my brother, send the silver and give the 6 shekels of silver, the expenses he incurred, to Puzur-Aššur.",a-ḫi a-ta KÙ.BABBAR šé-bi-lam-ma 6 GÍN KÙ.BABBAR ša gám-ri-šu a-na PUZUR₄-a-šur dí-in,89,97,43.1757307884885,a-ḫi a-ta 1.3333 ma-na KÙ.BABBAR ku-nu-uk-ma a-na PUZUR₄-a-šùr
73,60ef4f11-37a2-418e-83d2-94b993c03f71,12,13,986,True,Realize what my favors to you mean!,ša gi-mì-li-a ta-qá-bi₄-a-ku-um,21,22,46.08673116793366,ša
74,c3cbcb45-835e-4139-a6e2-ced1d7882bca,0,2,139,False,<gap>na seized Aššur's dagger and Aššur-malik son of Šamaš-nāṣir heard his statement.,<gap>-na GÍR ša a-šùr iṣ-ba-at-ma a-šùr-ma-lik DUMU {d}UTU-na-ṣí-ir pí-šu iš-me,0,10,85.49232139137472,<gap>-na GÍR ša a-šur iṣ-ba-at-ma a-šur-ma-lik DUMU {d}UTU-na-ṣí-ir pí-šu iš-me
74,c3cbcb45-835e-4139-a6e2-ced1d7882bca,1,2,139,False,Aššur-taklāku son of A<gap> was his (absent) partner.,a-šur-ta-ak-lá-ku DUMU a-<gap> tap-pá-i-šu,10,13,92.69110443975349,a-šur-ta-ak-lá-ku DUMU a-<gap>
75,8b7cde1e-f4fa-4a6f-a109-a81a1921ea16,0,5,809,True,"From Ikūn-pīya to Puzur-šadue: As to the 2 I gave you, sell them and buy 6 minas of good copper and 2 minas of sickles for the proceeds from them, and then confirm the -silver for the rest, and with the very first caravan you should entrust a servant and the silver to an affiliated trader so he may bring it.",um-ma i-ku-pí-a-ma a-na PUZUR₄-ša-du-e qí-bi-ma 2 ku-ta-ni ša a-dí-na-ku-ni dí-na-šu-nu-ma 6 ma-na URUDU SIG₅ ù 2 ma-na ni-ga-li ša-a-ma ù ší-tí-šu-nu KÙ.BABBAR kà-in-ma iš-tí a-li-ki-im pá-ni-ma ṣú-ḫa-ri-im ù KÙ.BABBAR a-na DUMU um-me-a-nim pì-qí-id-ma lu-ub-lam,2,39,77.3968282193565,a-na PUZUR₄-ša-du-e qí-bi-ma 2 ku-ta-ni ša a-dí-na-ku-ni a ší-mì-im dí-in-šu-nu-ma i-na ší-mì-šu-nu 6 ma-na URUDU SIG₅ ù 2 ma-na ni-ga-li ša-a-ma ú ri-iḫ-tí KÙ.BABBAR tí-ri kà-in-ma iš-tí a-li-ki-im pá-nim-ma ṣú-ḫa-ra-am ù KÙ.BABBAR a-na DUMU um-me-a-nim pì-qí-id-ma lu-ub-lam
75,8b7cde1e-f4fa-4a6f-a109-a81a1921ea16,1,5,809,True,Buy onions and for 0.3333 shekel of silver and send it to me.,0.3333 GÍN KÙ.BABBAR ṣú-ḫa-ri ša-ma-ma šé-bi₄-lam,40,43,76.31051753220925,0.3333 GÍN KÙ.BABBAR
75,8b7cde1e-f4fa-4a6f-a109-a81a1921ea16,2,5,809,True,"My dear brother, pay attention to my agent!",a-ḫi a-ta a-na ša-zu-úz-tí-a i-ḫi-id,48,53,100.0,a-ḫi a-ta a-na ša-zu-úz-tí-a i-ḫi-id
75,8b7cde1e-f4fa-4a6f-a109-a81a1921ea16,3,5,809,True,"Sell my textiles and then demand in silver from Ennam-Aššur son of Šalim-Aššur what corresponds to the pledges that have been deposited, so he may give it to you, and bring personally the silver, both the proceeds in silver from my textiles and the corresponding amount for the pledges that they give to you.",TÚG.ḪI-tí-a dí-na-ma ù KÙ.BABBAR iš-tí en-um-a-šùr DUMU ša-lim-a-šùr ša me-eḫ-ra-tim ša na-ad-ú-ni dí-na-ma li-dí-na-kum-ma lu ší-im KÙ.BABBAR ša TÚG.ḪI-tí-a lu ší-im me-eḫ-ra-tim ša i-du-nu-ni-kum KÙ.BABBAR a-na-ku na-ší,56,77,57.68958233671575,dí-na-ma ù me-eḫ-ra-at ša-áp-ra-tim ša na-ad-a-ni KÙ.BABBAR en-um-a-šùr DUMU šál-ma-a-šùr e-ri-iš-ma li-dí-na-ku-ma KÙ.BABBAR lu ší-im TÚG.ḪI-tí-a lu me-eḫ-ra-at ša-áp-ra-tim ša i-du-nu-ni-ku-ni
